CustomerID,KMeans_Cluster,HC_Cluster,Cluster_Name
17461,0,0,Loyal Regulars
17462,0,0,Loyal Regulars
17463,0,0,Loyal Regulars
17464,1,2,Dormant
17466,0,0,Loyal Regulars
17468,0,0,Loyal Regulars
17469,0,0,Loyal Regulars
17470,0,0,Loyal Regulars
17472,1,2,Dormant
17475,0,0,Loyal Regulars
17480,0,0,Loyal Regulars
17481,0,0,Loyal Regulars
17483,0,0,Loyal Regulars
17486,1,2,Dormant
17489,0,0,Loyal Regulars
17490,0,0,Loyal Regulars
17491,0,0,Loyal Regulars
17492,1,2,Dormant
17495,0,0,Loyal Regulars
17496,1,2,Dormant
17498,0,0,Loyal Regulars
17499,1,2,Dormant
17500,0,0,Loyal Regulars
17501,1,2,Dormant
17502,0,0,Loyal Regulars
17503,0,0,Loyal Regulars
17504,1,2,Dormant
17505,1,2,Dormant
17506,0,0,Loyal Regulars
17507,1,2,Dormant
17508,1,2,Dormant
17509,0,0,Loyal Regulars
17510,0,0,Loyal Regulars
17511,3,1,VIP Champions
17512,0,0,Loyal Regulars
17513,0,0,Loyal Regulars
17514,0,0,Loyal Regulars
17515,0,0,Loyal Regulars
17516,0,0,Loyal Regulars
17517,1,2,Dormant
17519,0,0,Loyal Regulars
17520,0,0,Loyal Regulars
17521,0,0,Loyal Regulars
17522,0,0,Loyal Regulars
17523,0,0,Loyal Regulars
17524,1,2,Dormant
17525,1,2,Dormant
17526,0,0,Loyal Regulars
17527,0,0,Loyal Regulars
17528,0,0,Loyal Regulars
17530,0,0,Loyal Regulars
17531,1,2,Dormant
17534,0,0,Loyal Regulars
17535,1,2,Dormant
17536,1,2,Dormant
17537,0,0,Loyal Regulars
17538,0,0,Loyal Regulars
17540,0,0,Loyal Regulars
17542,1,2,Dormant
17545,0,0,Loyal Regulars
17548,1,2,Dormant
17549,0,0,Loyal Regulars
17550,1,2,Dormant
17551,1,2,Dormant
17552,0,0,Loyal Regulars
17553,0,0,Loyal Regulars
17554,0,0,Loyal Regulars
17555,0,0,Loyal Regulars
17556,1,2,Dormant
17557,0,0,Loyal Regulars
17560,0,0,Loyal Regulars
17561,0,0,Loyal Regulars
17562,0,0,Loyal Regulars
17564,0,0,Loyal Regulars
17566,0,0,Loyal Regulars
17567,0,0,Loyal Regulars
17569,1,2,Dormant
17571,0,0,Loyal Regulars
17572,0,0,Loyal Regulars
17573,0,0,Loyal Regulars
17574,1,2,Dormant
17576,3,3,VIP Champions
17578,1,2,Dormant
17579,0,0,Loyal Regulars
17580,1,2,Dormant
17581,3,3,VIP Champions
17582,1,2,Dormant
17584,0,0,Loyal Regulars
17585,0,0,Loyal Regulars
17588,0,0,Loyal Regulars
17589,0,0,Loyal Regulars
17590,0,0,Loyal Regulars
17591,0,0,Loyal Regulars
17593,0,0,Loyal Regulars
17594,0,0,Loyal Regulars
17595,0,0,Loyal Regulars
17596,0,0,Loyal Regulars
17597,1,2,Dormant
17600,0,0,Loyal Regulars
17601,1,2,Dormant
17602,0,0,Loyal Regulars
17603,0,0,Loyal Regulars
17604,1,2,Dormant
17608,0,0,Loyal Regulars
17609,0,0,Loyal Regulars
17611,3,0,VIP Champions
17612,0,0,Loyal Regulars
17613,3,0,VIP Champions
17614,0,0,Loyal Regulars
17615,0,2,Loyal Regulars
17616,1,2,Dormant
17618,0,0,Loyal Regulars
17619,1,2,Dormant
17620,0,0,Loyal Regulars
17621,0,0,Loyal Regulars
17623,0,0,Loyal Regulars
17624,0,0,Loyal Regulars
17625,0,0,Loyal Regulars
17628,0,0,Loyal Regulars
17629,0,0,Loyal Regulars
17630,1,2,Dormant
17631,0,0,Loyal Regulars
17633,0,0,Loyal Regulars
17634,0,0,Loyal Regulars
17636,0,0,Loyal Regulars
17637,0,0,Loyal Regulars
17639,1,2,Dormant
17640,0,0,Loyal Regulars
17642,0,0,Loyal Regulars
17643,1,2,Dormant
17644,0,0,Loyal Regulars
17646,1,2,Dormant
17647,0,0,Loyal Regulars
17648,0,0,Loyal Regulars
17649,0,0,Loyal Regulars
17650,0,0,Loyal Regulars
17651,0,0,Loyal Regulars
17652,0,0,Loyal Regulars
17653,0,0,Loyal Regulars
17654,1,2,Dormant
17655,0,0,Loyal Regulars
17656,0,0,Loyal Regulars
17658,0,0,Loyal Regulars
17659,0,0,Loyal Regulars
17660,0,2,Loyal Regulars
17663,0,0,Loyal Regulars
17664,0,0,Loyal Regulars
17666,0,0,Loyal Regulars
17667,0,0,Loyal Regulars
17668,0,0,Loyal Regulars
17669,0,0,Loyal Regulars
17670,1,2,Dormant
17671,0,0,Loyal Regulars
17672,0,0,Loyal Regulars
17673,0,0,Loyal Regulars
17674,0,0,Loyal Regulars
17675,3,3,VIP Champions
17676,0,0,Loyal Regulars
17677,3,3,VIP Champions
17678,1,2,Dormant
17679,0,0,Loyal Regulars
17680,0,0,Loyal Regulars
17682,0,0,Loyal Regulars
17684,0,0,Loyal Regulars
17685,0,0,Loyal Regulars
17686,0,0,Loyal Regulars
17690,3,0,VIP Champions
17691,1,2,Dormant
17692,0,0,Loyal Regulars
17693,0,0,Loyal Regulars
17694,0,2,Loyal Regulars
17695,0,2,Loyal Regulars
17696,0,0,Loyal Regulars
17697,1,2,Dormant
17698,1,2,Dormant
17700,0,0,Loyal Regulars
17701,1,2,Dormant
17702,0,0,Loyal Regulars
17703,0,0,Loyal Regulars
17704,1,2,Dormant
17705,0,0,Loyal Regulars
17706,3,0,VIP Champions
17707,1,2,Dormant
17708,1,2,Dormant
17709,1,2,Dormant
17711,0,0,Loyal Regulars
17712,0,0,Loyal Regulars
17714,1,2,Dormant
17715,1,2,Dormant
17716,0,0,Loyal Regulars
17718,1,2,Dormant
17719,3,0,VIP Champions
17720,0,0,Loyal Regulars
17722,0,0,Loyal Regulars
17723,0,2,Loyal Regulars
17724,0,0,Loyal Regulars
17725,0,0,Loyal Regulars
17727,0,0,Loyal Regulars
17728,0,0,Loyal Regulars
17730,0,0,Loyal Regulars
17731,0,0,Loyal Regulars
17732,1,2,Dormant
17733,0,0,Loyal Regulars
17734,0,0,Loyal Regulars
17735,3,3,VIP Champions
17736,0,0,Loyal Regulars
17737,0,0,Loyal Regulars
17738,0,0,Loyal Regulars
17739,0,0,Loyal Regulars
17742,0,0,Loyal Regulars
17744,0,0,Loyal Regulars
17746,1,2,Dormant
17747,0,0,Loyal Regulars
17749,1,2,Dormant
17750,0,0,Loyal Regulars
17752,1,2,Dormant
17754,0,0,Loyal Regulars
17757,3,3,VIP Champions
17758,0,0,Loyal Regulars
17759,0,0,Loyal Regulars
17760,0,0,Loyal Regulars
17761,0,0,Loyal Regulars
17763,1,2,Dormant
17764,0,0,Loyal Regulars
17765,1,2,Dormant
17767,0,0,Loyal Regulars
17768,0,0,Loyal Regulars
17769,0,0,Loyal Regulars
17770,1,2,Dormant
17771,0,0,Loyal Regulars
17772,0,0,Loyal Regulars
17774,0,0,Loyal Regulars
17775,1,2,Dormant
17777,0,0,Loyal Regulars
17779,0,0,Loyal Regulars
17781,1,2,Dormant
17783,0,0,Loyal Regulars
17785,0,0,Loyal Regulars
17786,0,0,Loyal Regulars
17787,1,2,Dormant
17788,0,0,Loyal Regulars
17789,1,2,Dormant
17790,0,0,Loyal Regulars
17791,0,0,Loyal Regulars
17793,0,0,Loyal Regulars
17795,1,2,Dormant
17796,0,0,Loyal Regulars
17797,0,0,Loyal Regulars
17799,0,0,Loyal Regulars
17800,0,0,Loyal Regulars
17802,0,0,Loyal Regulars
17805,0,0,Loyal Regulars
17806,0,0,Loyal Regulars
17809,0,0,Loyal Regulars
17811,3,3,VIP Champions
17812,0,0,Loyal Regulars
17813,0,0,Loyal Regulars
17816,0,0,Loyal Regulars
17817,0,0,Loyal Regulars
17819,0,0,Loyal Regulars
17824,0,0,Loyal Regulars
17827,0,0,Loyal Regulars
17828,0,0,Loyal Regulars
17829,1,2,Dormant
17830,0,0,Loyal Regulars
17831,0,0,Loyal Regulars
17832,0,0,Loyal Regulars
17835,0,0,Loyal Regulars
17836,0,0,Loyal Regulars
17837,0,0,Loyal Regulars
17838,0,0,Loyal Regulars
17839,0,0,Loyal Regulars
17841,2,4,VIP Champions
17843,1,2,Dormant
17844,0,0,Loyal Regulars
17846,0,0,Loyal Regulars
17848,0,0,Loyal Regulars
17849,1,2,Dormant
17850,3,3,VIP Champions
17852,0,0,Loyal Regulars
17854,1,2,Dormant
17855,1,2,Dormant
17856,0,0,Loyal Regulars
17857,3,3,VIP Champions
17858,0,0,Loyal Regulars
17859,1,2,Dormant
17860,1,2,Dormant
17861,0,0,Loyal Regulars
17862,1,2,Dormant
17863,0,0,Loyal Regulars
17864,0,0,Loyal Regulars
17865,3,3,VIP Champions
17866,0,2,Loyal Regulars
17867,0,0,Loyal Regulars
17869,0,0,Loyal Regulars
17870,0,0,Loyal Regulars
17871,1,2,Dormant
17873,0,0,Loyal Regulars
17874,1,2,Dormant
17877,1,2,Dormant
17878,0,0,Loyal Regulars
17879,1,2,Dormant
17880,1,2,Dormant
17881,1,2,Dormant
17883,0,0,Loyal Regulars
17884,0,0,Loyal Regulars
17885,0,0,Loyal Regulars
17886,0,0,Loyal Regulars
17887,0,0,Loyal Regulars
17888,0,0,Loyal Regulars
17889,1,2,Dormant
17890,1,2,Dormant
17891,1,2,Dormant
17892,0,0,Loyal Regulars
17893,1,2,Dormant
17894,0,0,Loyal Regulars
17895,0,0,Loyal Regulars
17896,0,0,Loyal Regulars
17897,1,2,Dormant
17898,0,0,Loyal Regulars
17899,1,2,Dormant
17900,1,2,Dormant
17901,0,0,Loyal Regulars
17904,0,0,Loyal Regulars
17905,0,0,Loyal Regulars
17906,1,2,Dormant
17908,1,2,Dormant
17911,0,0,Loyal Regulars
17912,1,2,Dormant
17913,0,0,Loyal Regulars
17914,0,0,Loyal Regulars
17917,0,0,Loyal Regulars
17919,0,0,Loyal Regulars
17920,3,3,VIP Champions
17921,0,0,Loyal Regulars
17923,1,2,Dormant
17924,0,0,Loyal Regulars
17925,1,2,Dormant
17926,0,2,Loyal Regulars
17928,0,0,Loyal Regulars
17929,0,0,Loyal Regulars
17930,0,0,Loyal Regulars
17931,0,2,Loyal Regulars
17932,0,0,Loyal Regulars
17934,0,0,Loyal Regulars
17935,0,2,Loyal Regulars
17936,0,0,Loyal Regulars
17937,0,0,Loyal Regulars
17939,1,2,Dormant
17940,0,0,Loyal Regulars
17941,0,0,Loyal Regulars
17942,0,0,Loyal Regulars
17946,1,2,Dormant
17947,0,0,Loyal Regulars
17948,1,2,Dormant
17949,3,3,VIP Champions
17950,0,0,Loyal Regulars
17951,0,0,Loyal Regulars
17954,0,0,Loyal Regulars
17955,1,2,Dormant
17956,1,2,Dormant
17957,0,0,Loyal Regulars
17958,0,0,Loyal Regulars
17960,1,2,Dormant
17961,3,3,VIP Champions
17962,0,2,Loyal Regulars
17964,0,0,Loyal Regulars
17965,0,0,Loyal Regulars
17966,0,0,Loyal Regulars
17967,1,2,Dormant
17968,1,2,Dormant
17969,1,2,Dormant
17970,1,2,Dormant
17972,1,2,Dormant
17973,0,0,Loyal Regulars
17974,0,0,Loyal Regulars
17975,0,0,Loyal Regulars
17976,1,2,Dormant
17977,0,0,Loyal Regulars
17978,1,2,Dormant
17979,0,0,Loyal Regulars
17980,1,2,Dormant
17984,1,2,Dormant
17985,0,0,Loyal Regulars
17986,0,0,Loyal Regulars
17987,1,2,Dormant
17988,0,0,Loyal Regulars
17990,1,2,Dormant
17991,1,2,Dormant
17994,0,0,Loyal Regulars
17995,1,2,Dormant
17997,0,0,Loyal Regulars
17999,0,0,Loyal Regulars
18001,0,0,Loyal Regulars
18004,1,2,Dormant
18005,0,0,Loyal Regulars
18006,0,0,Loyal Regulars
18008,0,0,Loyal Regulars
18009,1,2,Dormant
18010,1,2,Dormant
18011,1,2,Dormant
18013,1,2,Dormant
18014,0,0,Loyal Regulars
18015,0,0,Loyal Regulars
18016,0,0,Loyal Regulars
18017,0,0,Loyal Regulars
18018,0,0,Loyal Regulars
18019,0,0,Loyal Regulars
18022,0,0,Loyal Regulars
18024,1,2,Dormant
18027,0,0,Loyal Regulars
18030,0,0,Loyal Regulars
18032,1,2,Dormant
18033,0,0,Loyal Regulars
18034,0,0,Loyal Regulars
18035,0,0,Loyal Regulars
18036,0,0,Loyal Regulars
18037,1,2,Dormant
18040,0,0,Loyal Regulars
18041,3,3,VIP Champions
18042,0,0,Loyal Regulars
18043,0,0,Loyal Regulars
18044,0,0,Loyal Regulars
18045,0,0,Loyal Regulars
18048,1,2,Dormant
18050,1,2,Dormant
18053,0,0,Loyal Regulars
18055,0,0,Loyal Regulars
18056,1,2,Dormant
18058,0,0,Loyal Regulars
18059,0,0,Loyal Regulars
18061,0,0,Loyal Regulars
18062,1,2,Dormant
18064,0,2,Loyal Regulars
18065,0,0,Loyal Regulars
18066,0,0,Loyal Regulars
18067,0,0,Loyal Regulars
18068,1,2,Dormant
18069,0,0,Loyal Regulars
18071,1,2,Dormant
18072,1,2,Dormant
18073,0,0,Loyal Regulars
18074,1,2,Dormant
18075,0,0,Loyal Regulars
18077,0,0,Loyal Regulars
18078,1,2,Dormant
18079,0,0,Loyal Regulars
18080,0,0,Loyal Regulars
18081,0,0,Loyal Regulars
18082,0,0,Loyal Regulars
18084,0,0,Loyal Regulars
18085,1,2,Dormant
18086,1,2,Dormant
18087,0,0,Loyal Regulars
18088,0,0,Loyal Regulars
18092,0,0,Loyal Regulars
18093,0,0,Loyal Regulars
18094,0,0,Loyal Regulars
18095,1,2,Dormant
18096,0,0,Loyal Regulars
18097,0,0,Loyal Regulars
18099,0,0,Loyal Regulars
18101,0,0,Loyal Regulars
18102,4,1,VIP Champions
18104,0,0,Loyal Regulars
18105,0,0,Loyal Regulars
18106,1,2,Dormant
18108,1,2,Dormant
18109,3,3,VIP Champions
18110,0,0,Loyal Regulars
18112,0,0,Loyal Regulars
18113,1,2,Dormant
18114,1,2,Dormant
18116,0,0,Loyal Regulars
18117,0,0,Loyal Regulars
18118,3,3,VIP Champions
18119,1,2,Dormant
18120,1,2,Dormant
18121,1,2,Dormant
18122,0,0,Loyal Regulars
18123,0,0,Loyal Regulars
18125,0,0,Loyal Regulars
18126,0,0,Loyal Regulars
18127,0,0,Loyal Regulars
18129,1,2,Dormant
18130,0,0,Loyal Regulars
18133,1,2,Dormant
18135,0,0,Loyal Regulars
18136,0,0,Loyal Regulars
18138,1,2,Dormant
18139,0,0,Loyal Regulars
18142,1,2,Dormant
18143,0,0,Loyal Regulars
18144,0,0,Loyal Regulars
18145,0,0,Loyal Regulars
18146,0,2,Loyal Regulars
18147,0,0,Loyal Regulars
18149,0,0,Loyal Regulars
18150,0,0,Loyal Regulars
18151,0,2,Loyal Regulars
18154,0,0,Loyal Regulars
18155,0,0,Loyal Regulars
18156,0,0,Loyal Regulars
18158,0,0,Loyal Regulars
18159,1,2,Dormant
18160,0,0,Loyal Regulars
18161,0,0,Loyal Regulars
18164,0,0,Loyal Regulars
18165,1,2,Dormant
18167,0,0,Loyal Regulars
18168,1,2,Dormant
18169,0,0,Loyal Regulars
18170,0,0,Loyal Regulars
18171,0,0,Loyal Regulars
18172,3,3,VIP Champions
18173,0,0,Loyal Regulars
18174,0,0,Loyal Regulars
18176,1,2,Dormant
18177,0,0,Loyal Regulars
18178,0,0,Loyal Regulars
18179,0,0,Loyal Regulars
18180,0,0,Loyal Regulars
18181,0,0,Loyal Regulars
18183,1,2,Dormant
18184,0,0,Loyal Regulars
18185,1,2,Dormant
18188,0,0,Loyal Regulars
18189,0,0,Loyal Regulars
18190,1,2,Dormant
18191,1,2,Dormant
18192,0,0,Loyal Regulars
18193,1,2,Dormant
18194,0,0,Loyal Regulars
18196,0,0,Loyal Regulars
18198,3,3,VIP Champions
18200,0,0,Loyal Regulars
18202,1,2,Dormant
18203,1,2,Dormant
18204,0,0,Loyal Regulars
18205,0,0,Loyal Regulars
18209,0,0,Loyal Regulars
18210,0,0,Loyal Regulars
18211,0,0,Loyal Regulars
18212,1,2,Dormant
18213,1,2,Dormant
18215,0,0,Loyal Regulars
18216,0,0,Loyal Regulars
18217,0,0,Loyal Regulars
18218,1,2,Dormant
18219,0,0,Loyal Regulars
18220,1,2,Dormant
18221,0,0,Loyal Regulars
18222,0,0,Loyal Regulars
18223,3,0,VIP Champions
18224,1,2,Dormant
18225,0,0,Loyal Regulars
18226,0,0,Loyal Regulars
18227,1,2,Dormant
18228,0,0,Loyal Regulars
18229,3,3,VIP Champions
18230,0,0,Loyal Regulars
18231,1,2,Dormant
18232,0,0,Loyal Regulars
18233,1,2,Dormant
18235,0,0,Loyal Regulars
18236,0,0,Loyal Regulars
18237,0,0,Loyal Regulars
18239,1,2,Dormant
18240,0,0,Loyal Regulars
18241,3,3,VIP Champions
18242,0,0,Loyal Regulars
18245,0,0,Loyal Regulars
18246,0,0,Loyal Regulars
18248,0,0,Loyal Regulars
18249,0,0,Loyal Regulars
18250,1,2,Dormant
18251,0,0,Loyal Regulars
18252,0,0,Loyal Regulars
18255,0,0,Loyal Regulars
18257,0,0,Loyal Regulars
18259,0,0,Loyal Regulars
18260,1,2,Dormant
18261,0,0,Loyal Regulars
18262,0,2,Loyal Regulars
18263,0,0,Loyal Regulars
18265,0,0,Loyal Regulars
18268,0,0,Loyal Regulars
18269,1,2,Dormant
18270,0,0,Loyal Regulars
18272,0,0,Loyal Regulars
18273,0,0,Loyal Regulars
18274,0,0,Loyal Regulars
18276,0,0,Loyal Regulars
18277,0,0,Loyal Regulars
18278,0,0,Loyal Regulars
18280,1,2,Dormant
18281,1,2,Dormant
18282,0,0,Loyal Regulars
18283,3,3,VIP Champions
18287,0,0,Loyal Regulars
