CustomerID,Orders,FirstPurchase,LastPurchase,TotalItems,TotalRevenue,Country
12753,6,2010-12-12 11:44:00,2011-11-17 10:52:00,11421,21429.39,Japan
12754,3,2011-02-04 10:31:00,2011-04-18 09:00:00,6481,3010.74,Japan
12755,2,2010-12-09 10:44:00,2011-03-04 12:42:00,1491,3811.95,Japan
12756,1,2011-09-14 09:31:00,2011-09-14 09:31:00,144,112.07999999999998,Japan
12757,13,2011-05-12 19:01:00,2011-11-24 12:30:00,2395,7834.650000000001,Portugal
12758,2,2011-03-08 12:05:00,2011-08-15 10:22:00,2135,2791.59,Portugal
12759,3,2011-03-09 08:09:00,2011-10-18 14:49:00,902,1531.44,Netherlands
12762,2,2011-11-14 14:23:00,2011-12-02 10:23:00,1227,1898.52,Portugal
12763,2,2010-12-05 15:46:00,2011-07-24 14:12:00,316,494.08,Japan
12764,1,2011-01-27 10:19:00,2011-01-27 10:19:00,386,1693.88,Lebanon
12766,7,2010-12-08 13:53:00,2011-12-06 08:46:00,3646,6989.63,Portugal
12769,1,2011-04-15 10:25:00,2011-04-15 10:25:00,356,1143.6,Brazil
12770,1,2011-05-13 09:33:00,2011-05-13 09:33:00,743,1351.45,Japan
12772,1,2011-10-11 09:19:00,2011-10-11 09:19:00,556,892.47,Portugal
12775,5,2011-02-01 13:45:00,2011-11-22 16:33:00,877,1386.04,Netherlands
12778,6,2011-01-31 14:35:00,2011-11-20 11:30:00,825,822.23,Netherlands
12779,8,2010-12-03 13:40:00,2011-11-02 11:43:00,2024,3981.36,Poland
12781,2,2011-02-28 08:43:00,2011-10-07 10:37:00,671,826.74,Czech Republic
12782,5,2010-12-17 11:30:00,2011-12-05 09:16:00,1086,2330.92,Portugal
12783,6,2011-09-25 15:35:00,2011-12-07 15:56:00,624,2225.91,Portugal
12784,2,2011-11-24 12:53:00,2011-11-30 15:38:00,280,532.8199999999999,Portugal
12785,1,2010-12-10 13:48:00,2010-12-10 13:48:00,131,311.95,Portugal
12787,3,2011-05-31 09:36:00,2011-11-30 08:44:00,261,463.66,Netherlands
12789,1,2011-10-05 13:34:00,2011-10-05 13:34:00,4,91.85,Netherlands
12790,1,2011-05-31 14:14:00,2011-05-31 14:14:00,166,324.92,Netherlands
12791,1,2010-12-01 11:27:00,2010-12-01 11:27:00,97,192.60000000000002,Netherlands
12792,1,2011-03-28 11:36:00,2011-03-28 11:36:00,217,400.53999999999996,Portugal
12793,2,2010-12-03 15:14:00,2011-01-09 12:12:00,295,545.48,Portugal
12794,2,2011-09-02 12:01:00,2011-10-17 14:54:00,592,860.41,Portugal
12795,1,2011-11-21 10:27:00,2011-11-21 10:27:00,68,430.48,Portugal
12797,1,2010-12-09 10:55:00,2010-12-09 10:55:00,118,254.03,Portugal
12798,3,2011-06-22 10:11:00,2011-11-29 15:52:00,5256,6977.04,Japan
12802,1,2011-06-06 09:36:00,2011-06-06 09:36:00,314,427.58,Netherlands
12808,3,2010-12-06 10:27:00,2011-11-03 10:05:00,188,483.65000000000003,Portugal
12809,1,2011-06-15 10:51:00,2011-06-15 10:51:00,220,489.31,Portugal
12811,3,2011-02-28 15:39:00,2011-03-24 09:42:00,230,514.85,Portugal
12812,1,2011-10-26 09:54:00,2011-10-26 09:54:00,164,229.64000000000001,Japan
12814,1,2011-08-30 12:11:00,2011-08-30 12:11:00,49,125.92,Poland
12815,2,2011-05-25 13:34:00,2011-07-15 10:21:00,379,1063.46,Poland
12816,2,2011-06-16 13:24:00,2011-09-05 12:41:00,128,572.2,Poland
12817,1,2011-03-03 16:28:00,2011-03-03 16:28:00,53,166.04,Austria
12818,1,2011-03-23 12:06:00,2011-03-23 12:06:00,929,1542.08,Austria
12820,4,2011-01-17 12:34:00,2011-12-06 15:12:00,722,942.34,United Kingdom
12821,1,2011-05-09 15:51:00,2011-05-09 15:51:00,70,92.72,United Kingdom
12822,2,2011-09-13 13:46:00,2011-09-30 10:04:00,550,948.88,United Kingdom
12823,5,2011-02-16 12:15:00,2011-09-26 07:35:00,230,1759.5,United Kingdom
12824,1,2011-10-11 12:49:00,2011-10-11 12:49:00,232,397.12,United Kingdom
12826,7,2010-12-09 15:21:00,2011-12-07 10:25:00,1058,1474.72,United Kingdom
12827,3,2011-10-26 15:44:00,2011-12-04 12:17:00,197,430.15000000000003,United Kingdom
12828,6,2011-08-01 16:16:00,2011-12-07 08:45:00,494,1018.71,United Kingdom
12829,2,2010-12-14 14:54:00,2011-01-07 11:13:00,376,293.0,United Kingdom
12830,6,2011-06-21 10:53:00,2011-11-02 11:54:00,9848,6814.64,United Kingdom
12831,1,2011-03-22 13:02:00,2011-03-22 13:02:00,135,215.05,United Kingdom
12832,2,2011-09-02 13:48:00,2011-11-07 13:30:00,195,383.03,United Kingdom
12833,1,2011-07-17 13:46:00,2011-07-17 13:46:00,156,417.38,United Kingdom
12834,1,2011-03-02 09:49:00,2011-03-02 09:49:00,110,312.38,United Kingdom
12836,4,2011-02-01 11:19:00,2011-10-11 15:10:00,1062,2610.36,United Kingdom
12837,1,2011-06-19 16:07:00,2011-06-19 16:07:00,24,134.1,United Kingdom
12838,2,2010-12-01 11:57:00,2011-11-06 12:20:00,355,671.95,United Kingdom
12839,14,2010-12-07 15:48:00,2011-12-07 12:33:00,3807,5591.42,United Kingdom
12840,4,2011-04-27 12:21:00,2011-07-19 09:29:00,1511,2726.77,United Kingdom
12841,25,2010-12-03 10:43:00,2011-12-05 11:13:00,2720,3991.58,United Kingdom
12842,2,2011-02-04 12:36:00,2011-09-30 15:33:00,547,1118.99,United Kingdom
12843,8,2011-03-20 14:38:00,2011-10-05 12:09:00,781,1702.26,United Kingdom
12844,2,2011-08-01 13:11:00,2011-11-10 13:31:00,125,325.96000000000004,United Kingdom
12845,4,2011-02-22 14:10:00,2011-03-17 13:34:00,204,354.09,United Kingdom
12847,1,2011-11-17 13:16:00,2011-11-17 13:16:00,873,843.64,United Kingdom
12849,2,2011-03-16 12:26:00,2011-11-08 13:41:00,597,1010.29,United Kingdom
12851,1,2011-09-04 12:41:00,2011-09-04 12:41:00,106,131.81,United Kingdom
12852,1,2011-02-18 08:47:00,2011-02-18 08:47:00,149,311.55,United Kingdom
12853,6,2011-01-28 10:28:00,2011-07-28 11:29:00,800,1957.1000000000001,United Kingdom
12854,3,2011-01-25 13:35:00,2011-09-22 12:15:00,626,1316.25,United Kingdom
12855,1,2010-12-02 09:37:00,2010-12-02 09:37:00,30,38.1,United Kingdom
12856,6,2011-10-07 12:38:00,2011-12-02 10:52:00,1076,2170.78,United Kingdom
12857,2,2011-02-10 12:32:00,2011-05-13 10:20:00,343,1106.4,United Kingdom
12863,1,2011-10-18 14:15:00,2011-10-18 14:15:00,188,521.2,United Kingdom
12864,1,2011-07-24 13:03:00,2011-07-24 13:03:00,216,147.12,United Kingdom
12865,2,2011-08-08 10:11:00,2011-11-13 14:31:00,925,1568.23,Austria
12866,1,2011-03-01 14:11:00,2011-03-01 14:11:00,171,559.12,Belgium
12867,7,2010-12-14 16:39:00,2011-11-13 15:30:00,4284,4009.34,United Kingdom
12868,6,2010-12-01 12:50:00,2011-06-07 10:42:00,928,1607.0600000000002,United Kingdom
12871,2,2011-05-16 13:32:00,2011-09-16 15:07:00,200,380.64,United Kingdom
12872,2,2010-12-09 14:44:00,2011-01-17 10:52:00,319,599.97,United Kingdom
12873,1,2011-03-02 14:58:00,2011-03-02 14:58:00,128,374.0,United Kingdom
12875,2,2010-12-12 12:03:00,2011-07-19 15:30:00,2019,343.2300000000001,United Kingdom
12876,2,2011-05-27 13:34:00,2011-10-13 12:26:00,1941,2218.02,Belgium
12877,12,2010-12-16 12:23:00,2011-12-06 10:30:00,1178,1535.77,United Kingdom
12878,2,2011-03-18 14:02:00,2011-04-17 13:07:00,547,854.99,United Kingdom
12879,3,2011-09-09 12:11:00,2011-10-26 12:24:00,370,573.22,United Kingdom
12881,1,2011-03-09 11:44:00,2011-03-09 11:44:00,21,298.0,United Kingdom
12882,2,2011-11-06 11:22:00,2011-11-30 16:18:00,246,1463.04,United Kingdom
12883,4,2011-09-11 15:18:00,2011-11-15 09:32:00,196,703.47,United Kingdom
12884,1,2011-09-12 13:10:00,2011-09-12 13:10:00,43,309.05,United Kingdom
12885,3,2011-08-08 11:45:00,2011-10-07 13:40:00,655,1175.22,United Kingdom
12886,2,2011-05-04 11:21:00,2011-10-03 10:09:00,770,1378.4,United Kingdom
12888,2,2011-03-29 14:31:00,2011-05-09 16:02:00,76,354.12,United Kingdom
12890,1,2011-11-15 17:26:00,2011-11-15 17:26:00,256,376.71999999999997,United Kingdom
12891,3,2011-02-20 11:28:00,2011-06-07 12:31:00,950,331.0,United Kingdom
12893,1,2011-11-09 12:34:00,2011-11-09 12:34:00,90,176.55,United Kingdom
12895,2,2011-09-14 08:35:00,2011-10-28 13:51:00,210,372.8,United Kingdom
12897,2,2011-02-11 11:40:00,2011-05-19 12:13:00,110,216.5,United Kingdom
12901,28,2011-03-14 10:41:00,2011-12-01 10:07:00,23075,17654.54,United Kingdom
12902,1,2011-03-20 12:06:00,2011-03-20 12:06:00,66,138.68,United Kingdom
12904,2,2011-06-20 13:18:00,2011-11-21 14:34:00,294,496.06,United Kingdom
12906,5,2011-09-22 15:03:00,2011-11-28 09:55:00,1749,2919.81,United Kingdom
12908,2,2011-01-31 12:37:00,2011-06-16 15:39:00,1200,750.0,United Kingdom
12909,5,2011-03-31 12:51:00,2011-10-31 12:43:00,1280,2178.67,United Kingdom
12910,8,2011-04-12 10:01:00,2011-11-16 14:28:00,1692,3075.04,United Kingdom
12912,5,2011-10-30 11:35:00,2011-12-07 08:55:00,670,1662.3,United Kingdom
12913,5,2010-12-06 16:36:00,2011-12-05 12:11:00,1419,2483.63,United Kingdom
12915,2,2010-12-02 12:33:00,2011-07-14 11:34:00,93,363.65,United Kingdom
12916,4,2011-01-23 10:43:00,2011-07-24 10:35:00,1083,2944.95,United Kingdom
12917,1,2011-08-03 16:42:00,2011-08-03 16:42:00,120,594.0,United Kingdom
12919,6,2011-06-23 09:22:00,2011-12-01 13:47:00,673,1335.19,United Kingdom
12920,1,2011-11-22 15:05:00,2011-11-22 15:05:00,128,162.78,United Kingdom
12921,37,2010-12-01 15:06:00,2011-11-30 16:22:00,9526,16587.09,United Kingdom
12922,1,2011-07-01 15:35:00,2011-07-01 15:35:00,370,405.38,United Kingdom
12923,1,2011-10-06 16:20:00,2011-10-06 16:20:00,68,172.82,United Kingdom
12924,4,2011-01-16 11:49:00,2011-09-12 13:55:00,481,933.7,United Kingdom
12925,2,2011-09-26 11:05:00,2011-12-05 11:11:00,541,694.05,United Kingdom
12928,5,2010-12-15 15:45:00,2011-11-04 14:24:00,1472,2062.7000000000003,United Kingdom
12929,1,2011-02-01 12:08:00,2011-02-01 12:08:00,37,117.85,United Kingdom
12930,2,2011-06-21 13:25:00,2011-09-22 15:18:00,252,415.8,United Kingdom
12931,15,2010-12-17 09:45:00,2011-11-18 12:39:00,28004,42055.96,United Kingdom
12933,3,2011-03-01 11:30:00,2011-11-15 16:38:00,499,607.53,United Kingdom
12935,7,2011-01-24 13:58:00,2011-12-07 17:25:00,1853,2160.7,United Kingdom
12936,4,2011-09-22 13:51:00,2011-11-22 17:32:00,559,1063.9,United Kingdom
12937,4,2011-03-17 14:19:00,2011-11-24 15:05:00,1007,1504.27,United Kingdom
12938,1,2011-11-14 11:21:00,2011-11-14 11:21:00,140,114.14,United Kingdom
12939,8,2011-01-09 11:20:00,2011-10-06 14:33:00,4876,11581.8,United Kingdom
12940,2,2011-09-13 10:16:00,2011-10-16 12:09:00,404,899.69,United Kingdom
12942,3,2010-12-09 09:34:00,2011-07-31 14:39:00,198,675.6,United Kingdom
12944,2,2010-12-20 10:41:00,2011-11-04 11:04:00,289,604.51,United Kingdom
12945,1,2011-02-24 14:15:00,2011-02-24 14:15:00,165,462.95,United Kingdom
12947,6,2010-12-01 16:21:00,2011-07-19 10:06:00,1165,1603.99,United Kingdom
12948,7,2011-03-20 10:17:00,2011-11-23 17:10:00,1080,2064.95,United Kingdom
12949,8,2011-04-01 13:20:00,2011-11-09 11:25:00,2381,4167.22,United Kingdom
12950,3,2011-11-15 13:48:00,2011-12-07 13:17:00,1380,1843.0,United Kingdom
12951,6,2011-01-13 10:33:00,2011-12-01 12:14:00,503,1064.07,United Kingdom
12952,4,2011-09-22 16:37:00,2011-12-04 10:35:00,653,1387.79,United Kingdom
12953,1,2011-11-30 09:24:00,2011-11-30 09:24:00,84,329.85,United Kingdom
12955,11,2011-03-17 09:03:00,2011-12-08 16:29:00,3664,4757.16,United Kingdom
12956,1,2011-02-06 16:08:00,2011-02-06 16:08:00,34,108.07,United Kingdom
12957,8,2011-01-04 12:18:00,2011-11-30 09:53:00,2549,4017.54,United Kingdom
12962,2,2011-08-18 13:38:00,2011-12-02 15:55:00,129,266.39,United Kingdom
12963,8,2010-12-09 09:14:00,2011-12-01 12:55:00,881,1856.63,United Kingdom
12965,1,2011-09-11 15:31:00,2011-09-11 15:31:00,282,769.8100000000001,United Kingdom
12966,1,2011-11-30 12:38:00,2011-11-30 12:38:00,75,160.18,United Kingdom
12967,2,2010-12-03 09:49:00,2010-12-16 19:10:00,438,1660.9,United Kingdom
12968,1,2011-08-19 15:44:00,2011-08-19 15:44:00,73,135.95,United Kingdom
12970,4,2011-01-21 14:04:00,2011-12-02 14:30:00,268,405.47,United Kingdom
12971,86,2010-12-02 16:42:00,2011-12-06 12:20:00,9289,11189.91,United Kingdom
12974,1,2011-05-26 09:33:00,2011-05-26 09:33:00,24,144.8,United Kingdom
12976,1,2011-05-12 09:55:00,2011-05-12 09:55:00,561,738.6,United Kingdom
12977,1,2011-07-06 16:40:00,2011-07-06 16:40:00,12,39.239999999999995,United Kingdom
12980,9,2010-12-16 11:36:00,2011-07-05 09:34:00,886,7374.900000000001,United Kingdom
12981,2,2011-07-29 14:14:00,2011-11-10 12:00:00,242,372.21999999999997,United Kingdom
12982,1,2011-04-11 11:51:00,2011-04-11 11:51:00,288,390.54,United Kingdom
12984,1,2011-11-21 12:37:00,2011-11-21 12:37:00,26,97.5,United Kingdom
12985,2,2011-11-11 12:44:00,2011-12-09 10:46:00,1533,1239.38,United Kingdom
12987,2,2011-05-26 12:00:00,2011-09-27 12:03:00,219,558.7,United Kingdom
12988,1,2011-02-20 14:31:00,2011-02-20 14:31:00,126,505.82,United Kingdom
12989,15,2010-12-10 13:24:00,2011-12-06 15:28:00,2943,6924.110000000001,United Kingdom
12990,3,2011-02-02 15:39:00,2011-11-08 13:01:00,200,409.5,United Kingdom
12991,2,2011-08-19 14:39:00,2011-11-16 15:34:00,405,503.76,United Kingdom
12993,4,2011-02-14 14:29:00,2011-11-16 15:49:00,240,414.76,United Kingdom
12994,3,2011-03-16 08:31:00,2011-12-05 15:43:00,459,974.4200000000001,United Kingdom
12995,1,2011-09-15 15:44:00,2011-09-15 15:44:00,108,211.32,United Kingdom
12997,4,2011-01-26 15:49:00,2011-11-17 15:47:00,664,1226.89,United Kingdom
12999,3,2011-04-08 10:26:00,2011-05-27 13:24:00,342,455.88,United Kingdom
13000,3,2010-12-10 10:26:00,2011-08-25 10:43:00,379,534.85,United Kingdom
13001,13,2011-01-17 12:45:00,2011-12-05 14:51:00,5490,9785.970000000001,United Kingdom
13002,1,2011-01-25 15:18:00,2011-01-25 15:18:00,73,120.94999999999999,United Kingdom
13003,3,2011-05-09 08:23:00,2011-08-26 10:50:00,103,149.05,United Kingdom
13004,18,2010-12-17 08:20:00,2011-11-28 11:27:00,4822,5655.91,United Kingdom
13005,2,2011-04-07 13:32:00,2011-06-19 10:53:00,172,513.7,United Kingdom
13006,1,2011-10-14 13:49:00,2011-10-14 13:49:00,55,81.57,United Kingdom
13008,1,2011-01-20 14:24:00,2011-01-20 14:24:00,175,229.46999999999997,United Kingdom
13011,1,2010-12-02 17:22:00,2010-12-02 17:22:00,13,50.550000000000004,United Kingdom
13012,8,2011-02-18 09:43:00,2011-11-30 13:05:00,820,1646.8400000000001,United Kingdom
13013,13,2010-12-03 12:28:00,2011-12-08 15:01:00,2224,4810.9400000000005,United Kingdom
13014,10,2011-03-03 18:28:00,2011-11-29 12:27:00,905,3466.2799999999997,United Kingdom
13015,5,2011-04-04 14:28:00,2011-10-17 13:19:00,1609,3339.64,United Kingdom
13016,3,2011-08-08 15:00:00,2011-09-27 14:08:00,527,789.89,United Kingdom
13017,1,2011-12-02 15:53:00,2011-12-02 15:53:00,48,204.0,United Kingdom
13018,28,2011-02-17 11:05:00,2011-11-23 13:28:00,5435,7277.7,United Kingdom
13021,9,2010-12-16 10:12:00,2011-12-05 16:37:00,1352,2616.38,United Kingdom
13023,2,2011-08-02 09:34:00,2011-10-06 16:27:00,286,689.9,United Kingdom
13026,5,2011-03-09 11:35:00,2011-12-08 16:58:00,1620,975.36,United Kingdom
13027,6,2010-12-20 12:45:00,2011-08-18 09:39:00,17280,6912.0,United Kingdom
13028,2,2011-10-25 14:09:00,2011-11-17 11:10:00,798,661.3199999999999,United Kingdom
13029,3,2010-12-21 13:53:00,2011-11-09 09:13:00,134,1247.5,United Kingdom
13030,2,2010-12-06 14:31:00,2011-11-28 14:30:00,348,752.4399999999999,United Kingdom
13032,2,2011-09-13 16:40:00,2011-10-18 15:54:00,375,1010.18,United Kingdom
13033,1,2010-12-17 14:23:00,2010-12-17 14:23:00,83,190.55,United Kingdom
13034,2,2010-12-05 14:52:00,2011-10-16 12:21:00,369,642.77,United Kingdom
13035,2,2011-03-24 09:21:00,2011-09-27 08:57:00,644,921.88,United Kingdom
13037,3,2011-03-28 15:42:00,2011-07-24 15:46:00,431,881.07,United Kingdom
13038,3,2011-02-22 11:43:00,2011-09-20 14:37:00,360,908.46,United Kingdom
13040,2,2011-11-06 13:53:00,2011-12-01 10:38:00,355,676.99,United Kingdom
13043,1,2011-03-11 14:52:00,2011-03-11 14:52:00,254,516.42,United Kingdom
13044,1,2011-02-21 15:20:00,2011-02-21 15:20:00,429,560.47,United Kingdom
13045,1,2011-09-01 15:04:00,2011-09-01 15:04:00,221,305.28000000000003,United Kingdom
13046,2,2011-03-18 15:43:00,2011-11-09 08:36:00,264,629.31,United Kingdom
13047,10,2010-12-01 08:34:00,2011-11-08 12:06:00,1391,3237.54,United Kingdom
13048,4,2011-01-16 14:36:00,2011-11-25 13:23:00,1228,1819.41,United Kingdom
13049,2,2011-01-25 16:33:00,2011-10-06 15:31:00,268,656.6800000000001,United Kingdom
13050,17,2010-12-08 09:30:00,2011-11-25 09:18:00,3748,5836.86,United Kingdom
13052,1,2011-05-11 14:12:00,2011-05-11 14:12:00,222,348.15000000000003,United Kingdom
13055,3,2011-05-10 08:58:00,2011-09-22 14:26:00,894,1214.41,United Kingdom
13058,3,2011-07-11 12:01:00,2011-11-15 12:43:00,52,271.40000000000003,United Kingdom
13059,1,2011-04-04 10:40:00,2011-04-04 10:40:00,35,183.4,United Kingdom
13060,1,2011-03-31 11:37:00,2011-03-31 11:37:00,123,307.53,United Kingdom
13061,1,2011-09-28 16:04:00,2011-09-28 16:04:00,107,248.61,United Kingdom
13062,1,2011-06-01 15:12:00,2011-06-01 15:12:00,343,346.98,United Kingdom
13064,4,2011-01-16 13:41:00,2011-11-27 12:31:00,514,1105.59,United Kingdom
13065,1,2010-12-01 16:52:00,2010-12-01 16:52:00,74,205.86,United Kingdom
13066,2,2011-11-07 17:06:00,2011-11-15 12:57:00,322,470.8,United Kingdom
13067,1,2011-09-18 13:38:00,2011-09-18 13:38:00,32,115.46000000000001,United Kingdom
13068,2,2011-01-24 08:20:00,2011-11-29 15:00:00,200,344.0,United Kingdom
13069,24,2010-12-05 11:02:00,2011-12-09 08:39:00,5873,4431.44,United Kingdom
13070,1,2011-05-31 13:45:00,2011-05-31 13:45:00,110,228.8,United Kingdom
13072,1,2011-03-18 08:12:00,2011-03-18 08:12:00,69,177.15,United Kingdom
13075,1,2011-08-02 10:19:00,2011-08-02 10:19:00,485,919.61,United Kingdom
13077,4,2010-12-08 14:59:00,2011-12-08 19:24:00,862,728.02,United Kingdom
13078,26,2010-12-08 09:07:00,2011-12-06 15:36:00,5630,12627.94,United Kingdom
13079,5,2011-07-22 14:41:00,2011-12-05 16:53:00,62,220.10000000000002,United Kingdom
13080,1,2011-06-13 14:59:00,2011-06-13 14:59:00,120,58.08,United Kingdom
13081,11,2010-12-03 17:20:00,2011-11-28 10:54:00,19068,28337.38,United Kingdom
13082,9,2011-01-05 15:42:00,2011-08-05 16:16:00,4324,3613.63,United Kingdom
13083,2,2011-09-25 10:46:00,2011-12-05 15:01:00,187,303.75,United Kingdom
13085,2,2011-02-17 13:57:00,2011-07-05 12:11:00,216,416.08000000000004,United Kingdom
13089,97,2010-12-05 10:27:00,2011-12-07 09:02:00,31025,58762.08,United Kingdom
13090,14,2010-12-02 07:48:00,2011-12-01 12:39:00,2263,8910.82,United Kingdom
13091,1,2011-11-11 15:54:00,2011-11-11 15:54:00,466,345.82,United Kingdom
13092,5,2010-12-15 12:27:00,2011-09-30 11:18:00,279,477.83,United Kingdom
13093,8,2010-12-01 15:00:00,2011-03-09 12:14:00,3961,7832.47,United Kingdom
13094,12,2010-12-06 10:34:00,2011-11-18 14:07:00,1716,1927.3200000000002,United Kingdom
13095,1,2011-09-30 12:03:00,2011-09-30 12:03:00,144,74.39999999999999,United Kingdom
13097,10,2010-12-14 15:13:00,2011-11-07 10:43:00,2360,6003.22,United Kingdom
13098,28,2011-01-26 13:46:00,2011-12-08 14:14:00,15968,28882.44,United Kingdom
13099,1,2011-09-01 17:40:00,2011-09-01 17:40:00,288,207.35999999999999,United Kingdom
13101,1,2011-04-19 14:37:00,2011-04-19 14:37:00,113,101.19,United Kingdom
13102,24,2010-12-09 13:38:00,2011-12-08 12:52:00,4204,6424.09,United Kingdom
13103,1,2011-10-31 09:38:00,2011-10-31 09:38:00,82,243.94,United Kingdom
13104,6,2010-12-20 11:58:00,2011-12-06 13:10:00,504,1098.48,United Kingdom
13106,1,2011-07-29 15:12:00,2011-07-29 15:12:00,18,76.5,United Kingdom
13107,4,2011-01-10 12:28:00,2011-10-26 14:52:00,1293,1531.6200000000001,United Kingdom
13108,1,2010-12-02 10:35:00,2010-12-02 10:35:00,298,350.06,United Kingdom
13109,2,2011-07-05 14:56:00,2011-10-11 10:16:00,520,786.54,United Kingdom
13110,7,2011-02-01 15:24:00,2011-11-08 14:30:00,388,1488.67,United Kingdom
13113,24,2010-12-08 13:21:00,2011-12-09 12:49:00,3045,12245.960000000001,United Kingdom
13115,4,2011-06-08 16:15:00,2011-11-28 12:38:00,1567,2294.78,United Kingdom
13116,1,2011-07-24 14:33:00,2011-07-24 14:33:00,291,501.14,United Kingdom
13117,8,2010-12-02 13:11:00,2011-11-18 12:02:00,945,984.91,United Kingdom
13118,5,2011-02-24 12:32:00,2011-11-20 12:46:00,410,1197.81,United Kingdom
13120,1,2011-04-15 10:19:00,2011-04-15 10:19:00,12,30.599999999999998,United Kingdom
13121,1,2011-03-15 16:47:00,2011-03-15 16:47:00,252,283.73,United Kingdom
13122,2,2011-04-13 14:12:00,2011-09-06 15:53:00,585,922.39,United Kingdom
13124,3,2010-12-15 15:00:00,2011-09-11 12:45:00,2119,3756.33,United Kingdom
13126,8,2010-12-08 11:42:00,2011-12-05 10:00:00,2143,2099.64,United Kingdom
13127,1,2011-09-23 10:26:00,2011-09-23 10:26:00,127,259.17,United Kingdom
13130,1,2011-09-06 15:30:00,2011-09-06 15:30:00,32,64.0,United Kingdom
13131,3,2011-06-05 10:54:00,2011-11-16 13:21:00,447,1073.3,United Kingdom
13132,1,2011-03-23 12:44:00,2011-03-23 12:44:00,20,77.3,United Kingdom
13133,2,2011-02-08 15:48:00,2011-03-11 10:31:00,32,109.8,United Kingdom
13134,4,2011-04-13 12:57:00,2011-09-15 10:35:00,1059,1793.58,United Kingdom
13135,1,2011-05-27 10:52:00,2011-05-27 10:52:00,4300,3096.0,United Kingdom
13136,5,2011-05-11 12:47:00,2011-10-14 13:41:00,1328,2607.61,United Kingdom
13137,8,2011-02-04 11:54:00,2011-11-29 12:09:00,2204,3603.29,United Kingdom
13138,6,2010-12-02 15:03:00,2011-11-17 16:51:00,473,962.39,United Kingdom
13139,7,2011-03-25 11:57:00,2011-11-23 13:54:00,2425,5064.94,United Kingdom
13140,3,2010-12-08 15:12:00,2011-08-23 15:33:00,185,422.47,United Kingdom
13141,5,2011-01-28 13:04:00,2011-09-16 09:54:00,1548,2388.75,United Kingdom
13142,1,2011-11-20 16:07:00,2011-11-20 16:07:00,258,307.09,United Kingdom
13144,1,2011-01-11 11:15:00,2011-01-11 11:15:00,21,110.95,United Kingdom
13145,4,2010-12-02 18:06:00,2011-10-31 12:45:00,145,618.52,United Kingdom
13146,1,2011-11-13 15:29:00,2011-11-13 15:29:00,154,228.91,United Kingdom
13147,4,2011-09-01 12:28:00,2011-11-29 13:59:00,144,712.8000000000001,United Kingdom
13148,12,2010-12-10 13:06:00,2011-11-10 15:23:00,1965,3683.26,United Kingdom
13149,4,2011-02-23 13:57:00,2011-11-25 13:09:00,1280,1676.06,United Kingdom
13151,1,2011-02-17 12:29:00,2011-02-17 12:29:00,363,1257.8700000000001,United Kingdom
13153,1,2011-12-04 12:14:00,2011-12-04 12:14:00,418,486.22,United Kingdom
13155,4,2010-12-06 12:44:00,2011-11-06 15:41:00,497,971.76,United Kingdom
13157,4,2011-02-14 14:03:00,2011-10-21 13:50:00,1439,1741.22,United Kingdom
13158,4,2011-01-25 09:58:00,2011-09-06 11:58:00,784,1201.06,United Kingdom
13159,4,2011-08-16 11:44:00,2011-12-01 11:20:00,1058,1429.35,United Kingdom
13160,1,2011-11-17 13:07:00,2011-11-17 13:07:00,56,91.8,United Kingdom
13161,1,2011-01-30 14:03:00,2011-01-30 14:03:00,29,112.75,United Kingdom
13162,4,2011-01-09 10:43:00,2011-08-09 15:59:00,1713,1688.29,United Kingdom
13165,2,2010-12-23 14:06:00,2011-10-24 15:05:00,1376,1021.48,United Kingdom
13166,1,2011-03-01 15:16:00,2011-03-01 15:16:00,216,417.2,United Kingdom
13167,4,2011-07-19 12:13:00,2011-11-21 12:24:00,785,791.33,United Kingdom
13168,4,2011-01-25 13:55:00,2011-11-03 12:56:00,670,1299.59,United Kingdom
13169,2,2011-04-01 14:24:00,2011-10-07 12:11:00,272,712.88,United Kingdom
13170,1,2011-11-13 12:19:00,2011-11-13 12:19:00,141,108.81,United Kingdom
